Year,Ranking,Song,Album,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Kevin,SongID,AlbumID,Artist1ID,Artist2ID,Artist3ID,Artist4ID,Artist5ID,Artist6ID,ApproxGenre,Topic,Music Video,Album Year,Song Length
2020,99,Only Just A Call Away,Everybody Wants,The Struts,,,,,,500,https://open.spotify.com/track/3YXVnD4ITbQN9ddc3mKxRY,https://open.spotify.com/album/7iLnNik9W0ttekJblYrVfj,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,,,,,,Pop,https://www.youtube.com/watch?v=_SjN516BlKU,https://www.youtube.com/watch?v=jOPPq90khJA&pp=ygUJI29ubHlqdXN0,2016,3:04
2020,100,Another In The Fire - Live,People (Live),Hillsong UNITED,,,,,,501,https://open.spotify.com/track/5PmHmU5AaBy9ld3bdQkD96,https://open.spotify.com/album/5tLfBSUv5KGNNOqbyKo1rD,https://open.spotify.com/artist/74cb3MG0x0BOnYNW1uXYnM,,,,,,Worship,,,2019,6:33
2021,1,What Could've Been,Canyons,Gone West,,,,,,502,https://open.spotify.com/track/42YQlRLrPdejQsdiLAs4uP,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,https://www.youtube.com/watch?v=9YkmNyGEWGM,https://www.youtube.com/watch?v=Vlhy7QPFohY,2020,3:42
2021,2,I Can't (feat. Old Dominion),Supernova (Deluxe),Caitlyn Smith,Old Dominion,,,,,503,https://open.spotify.com/track/2YoOaGlM2zGpYBanN3AxrV,https://open.spotify.com/album/7EVVjcblXEwmzOUFSIdExn,https://open.spotify.com/artist/3uikSah4dwqwuk0EidFI4R,https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i,,,,,Alternative,,,2020,3:30
2021,3,May We All,Dig Your Roots,Florida Georgia Line,Tim McGraw,,,,,504,https://open.spotify.com/track/498ZVInMGDkmmNVpSWqHiZ,https://open.spotify.com/album/09KOjaflTBRE28GVvXqkYC,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd,,,,,Country,,,2016,3:46
2021,4,7 Summers,7 Summers,Morgan Wallen,,,,,,505,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,https://open.spotify.com/album/5K2OOaiQ2nRZjp5S5ghasO,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,https://www.youtube.com/watch?v=H8t7J-9N948,https://www.youtube.com/watch?v=Db_mZ_2gtLg,2020,3:30
2021,5,Yeah Boy,The First Time,Kelsea Ballerini,,,,,,506,https://open.spotify.com/track/2WaOQWSv0D1tZNxyLvnGAI,https://open.spotify.com/album/4smRLX0wglNhMXGyahWuUf,https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF,,,,,,Pop,,,2015,3:14
2021,6,Met You,Reckless,Morgan Wade,,,,,,507,https://open.spotify.com/track/2DPUZhcwnwpYvk1LQlyQqE,https://open.spotify.com/album/1PuZ5juin9Mpt3Tyiygzio,https://open.spotify.com/artist/4eYE8Z6cfEHEdG22lTyucP,,,,,,Country,,,2021,4:32
2021,7,Blessed,Blessed,Lewis Brice,,,,,,508,https://open.spotify.com/track/7herr9burIFLblzjh7c0l3,https://open.spotify.com/album/7C2FYhfQhkkKaHfwfD9vQO,https://open.spotify.com/artist/7uUOszTczQQwzDodHiz4j0,,,,,,Country,https://www.youtube.com/watch?v=obARBK4_UIw,https://www.youtube.com/watch?v=Emi-S5JzkW8,2018,3:31
2021,8,Slow Down,Canyons,Gone West,,,,,,509,https://open.spotify.com/track/5Zmw4atCHE4Tgko3bsKJH5,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:52
2021,9,A ROCK,A ROCK,HARDY,,,,,,510,https://open.spotify.com/track/3f0i4XGaih1vziceGVZMMl,https://open.spotify.com/album/6j6uNK4vsfLXqVwWXwvqYQ,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,,,,,,Country,,,2020,3:40
2021,10,Wilder Days,Reckless,Morgan Wade,,,,,,511,https://open.spotify.com/track/2vubFQgAJO5SeuVa7ytIHc,https://open.spotify.com/album/1PuZ5juin9Mpt3Tyiygzio,https://open.spotify.com/artist/4eYE8Z6cfEHEdG22lTyucP,,,,,,Country,,,2021,4:11
2021,11,This Bar,Dangerous: The Double Album,Morgan Wallen,,,,,,512,https://open.spotify.com/track/075qcpR3BnxD5CWUIx1HTr,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,3:05
2021,12,One Of Them Girls,Hey World,Lee Brice,,,,,,513,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,https://open.spotify.com/album/7zhKZcqIJkkeqrswshd15r,https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,,,,,,Country,,,2020,3:08
2021,13,Where Were You (When The World Stopped Turning),Drive,Alan Jackson,,,,,,514,https://open.spotify.com/track/4aOQG9TYcZOhT3sngkMI9K,https://open.spotify.com/album/2QBJCHNMYQC1cyhSXW0ygV,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,,,,,,Country,,,2002,5:05
2021,14,Realize,Coco,Colbie Caillat,,,,,,515,https://open.spotify.com/track/5OGkKx8jP0A5KSULEc6XYZ,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,,,,,,Pop,,,2007,4:04
2021,15,R&R,Canyons,Gone West,,,,,,516,https://open.spotify.com/track/6j9XEQygyEOwYp1VkkCuSz,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:35
2021,16,This Side Of A Dust Cloud - Bonus,Dangerous: The Double Album,Morgan Wallen,,,,,,517,https://open.spotify.com/track/0UotfxRXpJwpem9QheCD5a,https://open.spotify.com/album/6LBPsXUjVuNe9ywLY4xgvX,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,3:19
2021,17,half of my hometown (feat. Kenny Chesney),half of my hometown,Kelsea Ballerini,Kenny Chesney,,,,,518,https://open.spotify.com/track/59xdsxc0QGW6TDA3ZuQ9tS,https://open.spotify.com/album/1wvacL4ghUHvi6PODfvbGN,https://open.spotify.com/artist/3RqBeV12Tt7A8xH3zBDDUF,https://open.spotify.com/artist/3grHWM9bx2E9vwJCdlRv9O,,,,,Pop,,,2021,3:51
2021,18,Twang,Twang,Mason Ramsey,,,,,,519,https://open.spotify.com/track/6fLQhfYnGuBTbQDdqMZFRL,https://open.spotify.com/album/5VbW7e3Ej3H1K5qZ74U42S,https://open.spotify.com/artist/6xvpfMjWTougrRRtK7iikz,,,,,,Country,,,2019,2:57
2021,19,When To Say Goodbye,Canyons,Gone West,,,,,,520,https://open.spotify.com/track/6NqWguSBhJ1u9J5KTJWxA8,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:41
2021,20,ONE BEER (feat. Lauren Alaina & Devin Dawson),HIXTAPE: Vol. 1,HARDY,Lauren Alaina,Devin Dawson,,,,521,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,https://open.spotify.com/album/5e3Kjap4XBZ44dc36AqtEo,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,https://open.spotify.com/artist/1v3tdpIdBSW14rHUfiEVOv,https://open.spotify.com/artist/2ySHS7UojGu20XfUPaBlyu,,,,Country,,,2019,2:53
2021,21,Still Goin Down,Still Goin Down,Morgan Wallen,,,,,,522,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto,https://open.spotify.com/album/1pizuXyasoOyxRbQFfmQqa,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2020,3:06
2021,22,Tequila,Dan + Shay,Dan + Shay,,,,,,523,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,https://open.spotify.com/album/1pizuXyasoOyxRbQFfmQqa,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,,,,,,Pop,,,2018,3:16
2021,23,Gone West,Canyons,Gone West,,,,,,524,https://open.spotify.com/track/4TYPG8UE1KR4gLeHwIVTKB,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:21
2021,24,"Take Me Home, Country Roads","The John Denver Collection, Vol 1: Take Me Home, Country Roads",John Denver,,,,,,525,https://open.spotify.com/track/39q7xibBdRboeMKUbZEB6g,https://open.spotify.com/album/5oH6XhYgqwJ9x6iw6azNiO,https://open.spotify.com/artist/7EK1bQADBoqbYXnT4Cqv9w,,,,,,Country,,,1997,3:17
2021,25,More Than My Hometown,More Than My Hometown,Morgan Wallen,,,,,,526,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,https://open.spotify.com/album/4tQwiyuN4JwPYHpzgTTg0L,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,https://www.youtube.com/watch?v=aA6EddCAn2M,https://m.youtube.com/watch?v=MS82JAkBkDY&t=1m48s,2020,3:36
2021,26,City Boys Nightmare (feat. Nate Kenyon),Rise and Shine,The Lacs,Nate Kenyon,,,,,527,https://open.spotify.com/track/7M5xTYrUAelmVSfD988Tjq,https://open.spotify.com/album/4q1pNIOHrlmLxZEmPHwDhU,https://open.spotify.com/artist/23OFz99wX0NDBBwrxthLWU,https://open.spotify.com/artist/18uDt2CmzLwhbVUORHE6x4,,,,,Country,,,2019,3:41
2021,27,Strawberry Wine,The Deana Carter Collection,Deana Carter,,,,,,528,https://open.spotify.com/track/3ODF56f90W3qxDqxHAUi3v,https://open.spotify.com/album/5WqK9zGqUlTw7IPY2k1Yqd,https://open.spotify.com/artist/0aqrM7Fo3Ml66Kc5JAzmjt,,,,,,Country,,,2002,4:50
2021,28,Homesick,Experiment Extended,Kane Brown,,,,,,529,https://open.spotify.com/track/30RZAuEkYeDXvy46Iv6l7E,https://open.spotify.com/album/4yf4bD1iM96hBH6aIc6SaF,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE,,,,,,Country,,,2019,3:25
2021,29,Talkin' Bout You,Canyons,Gone West,,,,,,530,https://open.spotify.com/track/7zbWrwSb3qJnymFKRzR4Uz,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,2:57
2021,30,"Rednecks, Red Letters, Red Dirt",Dangerous: The Double Album,Morgan Wallen,,,,,,531,https://open.spotify.com/track/5D7PM5yNiHKnU85Y055vvb,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,3:05
2021,31,I Want To Love You,Lenachka,Lenachka,,,,,,532,https://open.spotify.com/track/7ohRnTp386jnkstx6w5lYT,https://open.spotify.com/album/5wXEkNwC98eSnVEWGI5XAY,https://open.spotify.com/artist/1KMdIxzX1BddGfY2H8aGvn,,,,,,Love,,,2014,4:34
2021,32,Heaven,Kane Brown (Deluxe Edition),Kane Brown,,,,,,533,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,https://open.spotify.com/album/4UoCJkoqgUmaWMiWifq4vp,https://open.spotify.com/artist/3oSJ7TBVCWMDMiYjXNiCKE,,,,,,Country,,,2017,2:59
2021,33,The Good Ones,Goldmine,Gabby Barrett,,,,,,534,https://open.spotify.com/track/3hLuHKzG1cmlRpq53ZVWd8,https://open.spotify.com/album/4Iqfx63CZhFGGIHiAvLxXY,https://open.spotify.com/artist/6Iz3eq2aQGFf7TbGT2iahL,,,,,,Country,,,2020,3:35
2021,34,Whatcha Think Of Country Now,Dangerous: The Double Album,Morgan Wallen,,,,,,535,https://open.spotify.com/track/6WqvJZloeOpM8DihbMgIRJ,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,3:02
2021,35,L'amour Toujours (Small Mix),L'Amour Toujour,Gigi D'Agostino,,,,,,536,https://open.spotify.com/track/0FkLMOUTkSTPSAYkIXQ579,https://open.spotify.com/album/3dvjLo2u1kao2ikKIJa6KP,https://open.spotify.com/artist/1OAjDaKgg00KCUYqDe68un,,,,,,Pop,,,2014,4:02
2021,36,Maker of the Heavens,Maker of the Heavens,Mosaic MSC,,,,,,537,https://open.spotify.com/track/5ClFem0QzHSMAcxgtClZWI,https://open.spotify.com/album/5xJw2VbpTHBUM3gsBbegw5,https://open.spotify.com/artist/4hAridhpYF50cbO6o7jB3b,,,,,,Worship,https://www.youtube.com/watch?v=pYUpgf3QNkY,https://www.youtube.com/watch?v=1T5IuDPEI2I,2018,4:13
2021,37,Drinkin' Problem,On The Rocks,Midland,,,,,,538,https://open.spotify.com/track/1vBpwxsLVwaR4evBIaFmqD,https://open.spotify.com/album/5p5lKDY6Ag62f8HWfIFzQ0,https://open.spotify.com/artist/1DTZRmlVZBxx2wRQBtx6yi,,,,,,Country,,,2017,3:40
2021,38,Photograph,x (Deluxe Edition),Ed Sheeran,,,,,,539,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,https://open.spotify.com/album/1xn54DMo2qIqBuMqHtUsFd,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,,,,,,Pop,,,2014,4:18
2021,39,Knew You,Canyons,Gone West,,,,,,540,https://open.spotify.com/track/69j25FQbWRDxH8zOHP9jy0,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:37
2021,40,Does To Me (feat. Eric Church),What You See Is What You Get,Luke Combs,Eric Church,,,,,541,https://open.spotify.com/track/0nGXi46VcQQ56ZJR428MKS,https://open.spotify.com/album/0S9D5NIDp2YXhYwlvuJzqx,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,https://open.spotify.com/artist/2IvkS5MXK0vPGnwyJsrEyV,,,,,Country,,,2019,3:43
2021,41,REDNECKER,THIS OLE BOY,HARDY,,,,,,542,https://open.spotify.com/track/0YVdTI4w1BEqSjGNXcRjX1,https://open.spotify.com/album/74G3iEDTbqrBTN3USAlquk,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,,,,,,Country,,,2018,3:21
2021,42,Livin' The Dream,Livin' The Dream,Morgan Wallen,,,,,,543,https://open.spotify.com/track/2L4YgbxxwmwafMqLIjSx8q,https://open.spotify.com/album/6HALwpatS8fPZ62DgZbttt,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2020,3:59
2021,43,Tides,Canyons,Gone West,,,,,,544,https://open.spotify.com/track/5Jkf5loMynL6HjFhxAzZiO,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:51
2021,44,Road Less Traveled,Road Less Traveled,Lauren Alaina,,,,,,545,https://open.spotify.com/track/4nxgA1nvXvTkmsBY0vJV57,https://open.spotify.com/album/296hswDnxvymjboFBxvmI5,https://open.spotify.com/artist/1v3tdpIdBSW14rHUfiEVOv,,,,,,Country,,,2017,3:36
2021,45,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,,,,,,546,https://open.spotify.com/track/3VlbOrM6nYPprVvzBZllE5,https://open.spotify.com/album/3XftSbguntyRTBQaGItmfK,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,,,,,,Love,,,2017,3:21
2021,46,Done,Real Friends,Chris Janson,,,,,,547,https://open.spotify.com/track/693NFnfJZt16AFDaZqlflo,https://open.spotify.com/album/2rEH3VUXei9WuwsitItfcv,https://open.spotify.com/artist/60gmlHZmT16wiO9GiXKYK9,,,,,,Country,,,2019,3:40
2021,47,Confetti,Canyons,Gone West,,,,,,548,https://open.spotify.com/track/313WIlF4uqhFQJvYwRot7S,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,https://www.youtube.com/watch?v=yK2sPlv7uEE,https://www.youtube.com/watch?v=FUOGIlYo-4E,2020,3:14
2021,48,Tequila,Dan + Shay (Acoustic),Dan + Shay,,,,,,549,https://open.spotify.com/track/4X1HqTuwE71LVoxTOZoexi,https://open.spotify.com/album/6hHAlbMUT6KDLvacZv3VeU,https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,,,,,,Pop,,,2019,3:15
2021,49,Blame It On Me,Dangerous: The Double Album,Morgan Wallen,,,,,,550,https://open.spotify.com/track/6f40eqAkAtDKodipTfThZc,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,2:42
2021,50,The Things We Do For Love,Deceptive Bends,10cc,,,,,,551,https://open.spotify.com/track/6KEWtSOGKpIXGw6l1uJgsR,https://open.spotify.com/album/6D3RQD5AQZ4P2aDzsZmBI4,https://open.spotify.com/artist/6i6WlGzQtXtz7GcC5H5st5,,,,,,Love,,,1977,3:27
2021,51,Another,Another,Adam Doleac,,,,,,552,https://open.spotify.com/track/16ayXVtAftZYobyrNsZUQv,https://open.spotify.com/album/34lbLOjW3ub1GbC6fW6bUh,https://open.spotify.com/artist/4NsVVzuaZGk4aya8Pyacew,,,,,,Country,,,2020,3:08
2021,52,"Take Me Home, Country Roads","Poems, Prayers and Promises",John Denver,,,,,,553,https://open.spotify.com/track/1YYhDizHx7PnDhAhko6cDS,https://open.spotify.com/album/78FZXQkBGm2IOPrE9f64sU,https://open.spotify.com/artist/7EK1bQADBoqbYXnT4Cqv9w,,,,,,Country,,,1971,3:10
2021,53,Somethin' Country,Dangerous: The Double Album,Morgan Wallen,,,,,,554,https://open.spotify.com/track/2X7c8wSJD0urdk9aWzpu5D,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,2:52
2021,54,Unbelievable,Instigator,Kaci Brown,,,,,,555,https://open.spotify.com/track/4khzbnfJLnv6ZahZjPDWVr,https://open.spotify.com/album/7kr1b0hmWcXdEWLF27Bbwh,https://open.spotify.com/artist/5Ct1GEDES4Nlkc6cFbZYq0,,,,,,Pop,,,2005,4:08
2021,55,Phases,Phases,PRETTYMUCH,,,,,,556,https://open.spotify.com/track/3je88Q4OvTqIx7BFRFYvRA,https://open.spotify.com/album/4q983qnYbzKzO8ulICPKgm,https://open.spotify.com/artist/5Y8eJDj37KhaEeqbVO7Ag1,,,,,,Pop,https://www.youtube.com/watch?v=lk0r3ixtP4o,https://www.youtube.com/watch?v=IJjeVuIGwa8,2019,3:35
2021,56,Butterfly Effect,"Love, Heartbreak, & Everything In Between",Tenielle Arts,,,,,,557,https://open.spotify.com/track/5TTPlfLrQcQmrLmTWD6vGj,https://open.spotify.com/album/6Jetxgkv7jYVQJhyOBqAPa,https://open.spotify.com/artist/0gSAxSvAApQc71cTpoXDFu,,,,,,Country,https://www.youtube.com/watch?v=QJH5Tb--hSQ,https://www.youtube.com/watch?v=QJH5Tb--hSQ,2020,2:28
2021,57,The Way I Talk,If I Know Me,Morgan Wallen,,,,,,558,https://open.spotify.com/track/21LRaD9rB3v7p7DDCZsW4y,https://open.spotify.com/album/1IR2nlwX6YVTXXeu2qzoWO,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2018,3:28
2021,58,There's Only One Conor McGregor,There's Only One Conor McGregor,Mick Konstantin,,,,,,559,https://open.spotify.com/track/7BLsJZLFZ9embZ0vkCEYLN,https://open.spotify.com/album/0SKyuM9zPQL8Kd3WICx85r,https://open.spotify.com/artist/0hF0WsaELSXYD8oXJrUWqS,,,,,,Alternative,,,2017,3:06
2021,59,I Hope You're Happy Now,Carly Pearce,Carly Pearce,Lee Brice,,,,,560,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr,https://open.spotify.com/album/44gX26I9jSjyy1KXAgquPc,https://open.spotify.com/artist/4sIl4BTo9l9KqEi0Y3RE72,https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,,,,,Country,,,2020,3:18
2021,60,H.O.L.Y.,Dig Your Roots,Florida Georgia Line,,,,,,561,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N,https://open.spotify.com/album/09KOjaflTBRE28GVvXqkYC,https://open.spotify.com/artist/3b8QkneNDz4JHKKKlLgYZg,,,,,,Country,,,2016,3:14
2021,61,"No Place Like Hometown (HARDY feat. Keith Urban, Hillary Lindsey)",HIXTAPE: Vol. 1,HIXTAPE,HARDY,Keith Urban,Hillary Lindsey,,,562,https://open.spotify.com/track/6EMTuiZTwhWdqlHo5k5WWG,https://open.spotify.com/album/5e3Kjap4XBZ44dc36AqtEo,https://open.spotify.com/artist/4Y8LpEiP4uKTP02lSYEWJV,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf,https://open.spotify.com/artist/5mX9Z6qHTTHHFCreShrFIA,,,Country,,,2019,4:01
2021,62,Home Is Where The Heartbreak Is,Canyons,Gone West,,,,,,563,https://open.spotify.com/track/4XD1fAP3Amw4uyLKG1xacg,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:25
2021,63,Out Of Sight,On The Rocks,Midland,,,,,,564,https://open.spotify.com/track/5zRHjnfnJyahARo5ugxHgV,https://open.spotify.com/album/5p5lKDY6Ag62f8HWfIFzQ0,https://open.spotify.com/artist/1DTZRmlVZBxx2wRQBtx6yi,,,,,,Country,,,2017,4:21
2021,64,When It Rains It Pours,This One's for You,Luke Combs,,,,,,565,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,https://open.spotify.com/album/1lhNch5NkOONvFhRPh8qaj,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,,,,,,Country,,,2017,4:00
2021,65,Tiny Dancer,Madman Across The,Elton John,,,,,,566,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO,https://open.spotify.com/album/2OZbaW9tgO62ndm375lFZr,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,,,,,,Rock,,,1971,6:17
2021,66,Gamblin' Town,Canyons,Gone West,,,,,,567,https://open.spotify.com/track/6VKcgfHN2EVwL3UEF3Ncno,https://open.spotify.com/album/4Zp5ixgdG9INHVGuuZfBZS,https://open.spotify.com/artist/1dIS2M2CNnqd2ks8Okqi7A,,,,,,Country,,,2020,3:00
2021,67,Georgia Time,Georgia Time,Riley Green,,,,,,568,https://open.spotify.com/track/5XqHOqbjKb7YsQV6f3eGeD,https://open.spotify.com/album/0jj8xYfd6vh54BN4PyuWts,https://open.spotify.com/artist/2QMsj4XJ7ne2hojxt6v5eb,,,,,,Country,,,2018,3:41
2021,68,Forever After All,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,,,,,,569,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,https://open.spotify.com/album/25TJxI6ZH6XjT8geRQAFz5,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,,,,,,Country,,,2020,3:52
2021,69,Tomorrow,Neon,Chris Young,,,,,,570,https://open.spotify.com/track/1qjl8UJtWTHrk4SFpwftSN,https://open.spotify.com/album/4yYep1aU3lXRaONTWu2X23,https://open.spotify.com/artist/4BYxqVkZyFjtik7crYLg5Q,,,,,,Country,,,2011,3:40
2021,70,Mercy,Brett Young,Brett Young,,,,,,571,https://open.spotify.com/track/2VIPU72L6tIR4w8J8ap6Kp,https://open.spotify.com/album/6MTPPsqX8KnmDWmnQmbxJ5,https://open.spotify.com/artist/0fiWOxhsBsQQvFDtxUQWo0,,,,,,Country,,,2017,3:37
2021,71,Cover Me Up,Dangerous: The Double Album,Morgan Wallen,,,,,,572,https://open.spotify.com/track/0mKnuxVkPi5h0kuvZl44VM,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2021,4:53
2021,72,One Number Away,This One's for You,Luke Combs,,,,,,573,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4,https://open.spotify.com/album/1lhNch5NkOONvFhRPh8qaj,https://open.spotify.com/artist/718COspgdWOnwOFpJHRZHS,,,,,,Country,,,2017,3:41
2021,73,Playboys,Let It Roll,Midland,,,,,,574,https://open.spotify.com/track/1JHBQSD5pV5m5vV0WLZ0k0,https://open.spotify.com/album/558uSttH0s3zk6tRa0T7tF,https://open.spotify.com/artist/1DTZRmlVZBxx2wRQBtx6yi,,,,,,Country,,,2019,3:41
2021,74,Rumor,Lee Brice,Lee Brice,,,,,,575,https://open.spotify.com/track/56eGOeSsqdg3FLxdo83TwV,https://open.spotify.com/album/3GyH4lUfzEkbxlaW5xTYYL,https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,,,,,,Country,,,2017,3:18
2021,75,Whiskey Glasses,If I Know Me,Morgan Wallen,,,,,,576,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,https://open.spotify.com/album/1IR2nlwX6YVTXXeu2qzoWO,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,,,2018,3:54
2021,76,LA CANCIÓN,OASIS,J Balvin,Bad Bunny,,,,,577,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,https://open.spotify.com/album/6ylFfzx32ICw4L1A7YWNLN,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,,,,,Pop,,,2019,4:02
2021,77,Only Just A Call Away,Everybody Wants,The Struts,,,,,,578,https://open.spotify.com/track/3YXVnD4ITbQN9ddc3mKxRY,https://open.spotify.com/album/7iLnNik9W0ttekJblYrVfj,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,,,,,,Pop,https://www.youtube.com/watch?v=_SjN516BlKU,https://www.youtube.com/watch?v=jOPPq90khJA&pp=ygUJI29ubHlqdXN0,2016,3:04
2021,78,It Must Be Love,34 Number Ones,Alan Jackson,,,,,,579,https://open.spotify.com/track/16OFkCrdYH524sqvTPt6CT,https://open.spotify.com/album/26w8J2SKCxa80Bwq6G8ctN,https://open.spotify.com/artist/4mxWe1mtYIYfP040G38yvS,,,,,,Country,,,2010,2:51
2021,79,865,Dangerous: The Double Album,Morgan Wallen,,,,,,580,https://open.spotify.com/track/0sKEilrw1GrBlG6qsTCrP4,https://open.spotify.com/album/6JlCkqkqobGirPsaleJpFr,https://open.spotify.com/artist/4oUHIQIBe0LHzYfvXNW4QM,,,,,,Country,https://www.youtube.com/watch?v=vKvdnSARkJc,https://www.youtube.com/watch?v=-C7CFgCpae0,2021,3:10
