Include,,,,,Run,Cooldown,TOTAL,,,,,Guess,,Notes,,,,,,,,,,,,,,,,
Location,Day,Month,Day,Date,Run Calories,Run Distance,Average Pace,Average Pace Kevin,MPH Kevin,Run Minutes,Run Seconds,Walk Calories,Walk Distance,Average Pace,Average Pace Kevin,MPH Kevin,Walk Minutes,Walk Seconds,Calories,Distance,Minutes,Seconds,Time,Kevin Intensity Meter,Town,Season,,Start Time,Notes,
Lifetime Fitness,Friday,11,8,11/8/19,736,5.66,0,7:58,7.546,45,0,29,0.34,0,14:43,4.08,5,0,765,6,50,0,0:50:00,,Home,Super Senior Fall I,5,5:20 PM,Old treadmill. Mike Rizza was there. New shoes,
Outside,Saturday,11,9,11/9/19,323,3.24,0,8:11,7.335,26,30,0,0.08,0,18:45,3.2,1,30,323,3.32,28,0,0:28:00,,Home,Super Senior Fall I,3,9:40 AM,Not sure on shoes. 9:58 41 Jake's Pizza,
Outside,Sunday,11,10,11/10/19,1403,14.26,0,8:25,7.13,120,0,0,0.08,0,18:45,3.2,1,30,1403,14.34,121,30,2:01:30,,Home,Super Senior Fall I,,9:30 AM,Took dump in Portie Poddy . little bit of walking in order to find it. would have shat pants without portie poddy. no Jake's Pizza because slow women at entrance of prairie path. felt very good after pooping. New shoes,
,Monday,11,11,11/11/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Lifetime Fitness,Tuesday,11,12,11/12/19,591,5.08,8:15,8:17,7.257,42,0,0,0,0,,,0,0,591,5.08,42,0,0:42:00,,Home,Super Senior Fall I,,7:00 AM,New shoes. Blurry photo but confirmed 591 calories,
Lifetime Fitness,Tuesday,11,12,11/12/19,355,3.03,7:49,7:56,7.575,24,0,0,0,0,,,0,0,355,3.03,24,0,0:24:00,,Home,Super Senior Fall I,,1:05 PM,New shoes,
Lifetime Fitness,Wednesday,11,13,11/13/19,591,5.05,8:54,8:55,6.733,45,0,0,0,0,,,0,0,591,5.05,45,0,0:45:00,,Home,Super Senior Fall I,,7:00 AM,New shoes,
,Thursday,11,14,11/14/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,"Thursday - played basketball with Deeke family. 6 games, 3 teams of 5 on 5. 5 (maybe 6 but at least 5) games to 11, and. a game to 21. Sat 2 full games.. Banged knees. Left side of left knee ached in the night and in the morning. Legs were sore as I fell asleep. Good workout. Played in new shoes",
Lifetime Fitness,Friday,11,15,11/15/19,602,5.15,8:44,8:45,6.866,45,0,0,0,0,,,0,0,602,5.15,45,0,0:45:00,,Home,Super Senior Fall I,,7:00 AM,"Decent, two runs. Bruised left knee slightly from basketball. New shoes",
Lifetime Fitness,Friday,11,15,11/15/19,411,3.53,8:29,8:30,7.06,30,0,0,0,0,,,0,0,411,3.53,30,0,0:30:00,,Home,Super Senior Fall I,,5:15 PM,New shoes,
Outside,Saturday,11,16,11/16/19,261,2.68,0,9:43,6.184,26,0,0,0.08,0,18:45,3.2,1,30,261,2.76,27,30,0:27:30,,Home,Super Senior Fall I,,9:47 AM,"10:01 43, 10:01 43, 10:02 43, 10:02 43 Jake's Pizza. Sore legs. Sore right butt. Old shoes",
Outside,Sunday,11,17,11/17/19,901,9.39,0,9:13,6.513,86,30,0,0.26,0,18:17,3.284,4,45,901,9.65,91,15,1:31:15,,Home,Super Senior Fall I,,9:50 AM,New shoes/ legs are tired,
,Monday,11,18,11/18/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,,
Lifetime Fitness,Tuesday,11,19,11/19/19,661,5.65,8:50,8:51,6.78,50,0,0,0,0,,,0,0,661,5.65,50,0,0:50:00,,Home,Super Senior Fall I,,6:55 AM,,
Lifetime Fitness,Tuesday,11,19,11/19/19,280,2.41,8:16,8:18,7.23,20,0,0,0,0,,,0,0,280,2.41,20,0,0:20:00,,Home,Super Senior Fall I,,1:05 PM,"New shoes. Cooldown of exactly 5 minutes after run, 0.33 miles. Exactly 10 minutes of stairs after run, I think it was 600 steps? very very very panting many hours after run",
Lifetime Fitness,Wednesday,11,20,11/20/19,593,5.06,8:53,8:54,6.746,45,0,0,0,0,,,0,0,593,5.06,45,0,0:45:00,,Home,Super Senior Fall I,,5:25 PM,"New shoes. Very hydrated for this run (unintentionally). Some panting here and there during day before run. Was going to run in the morning, set alarm for 6. Said nah and slept til about 6:50 AM. At 5:10 PM, took 15 steps towards Lifetime to run. Turned around and went back into Compass to grab stuff to go home. Saw Joe Geiger, asked him if I should run. He said yeah why not for only 20 minutes. I put in 45 minutes. Work!!! Run was decently challenging, not awful though. Just a moderately tough run but not too exhausting. Totally 100% fine after run. Legs are sore but the good kind of sore. Weird right outer thigh tightness (maybe hamstring) on right side near butt. Felt like a rash but wasn't a rash. Went completely away 30 minutes after run",
,Thursday,11,21,11/21/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall I,,,"4 on 4 basketball. 5 games. 3 games of 4 on 4, 3 games of 3 on 3. Panting during 3rd game but nothing afterwards",
Lifetime Fitness,Friday,11,22,11/22/19,716,6.15,8:27,8:28,7.096,52,0,0,0,0,,,0,0,716,6.15,52,0,0:52:00,,Home,Super Senior Fall I,,6:55 AM,New shoes. How bad do u wanna be great? Show me,
Lifetime Fitness,Friday,11,22,11/22/19,362,3.14,7:38,7:39,7.85,24,0,0,0,0,,,0,0,362,3.14,24,0,0:24:00,,Home,Super Senior Fall Break?,,12:35 PM,New shoes. I accidentally said hi to Shantal near Justin Office in hallway so let's go!!!!!! After run saw Katelynn Buescher. Wtf????,
Outside,Saturday,11,23,11/23/19,0,3.31,0,8:10,7.355,27,0,0,0.2,0,25:00:00,2.4,5,0,0,3.51,32,0,0:32:00,,Home,Super Senior Fall Break?,3,10:15 AM,"New shoes. 10:29 x 10, 37 x 10, 10:30 x1, 37x1. Shirt, long sleeve, sweathshirt, shorts. short socks. A little cold",
Outside,Sunday,11,24,11/24/19,639,13,0,9:14,6.5,120,0,0,0,0,,,0,0,639,13,120,0,2:00:00,,Home,Super Senior Fall Break?,6,10:03 AM,New Shoes. 11:59 51 Jake's Pizza. Phone crash and phone die>?,
,Monday,11,25,11/25/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall Break?,,,,
Lifetime Fitness,Tuesday,11,26,11/26/19,349,3.01,0,8:19,7.224,25,0,0,0,0,,,0,0,349,3.01,25,0,0:25:00,,Home,Super Senior Fall Break?,,11:15 AM,,
Lifetime Fitness,Tuesday,11,26,11/26/19,269,2.3,0,8:55,6.731,20,30,0,0,0,,,0,0,269,2.3,20,30,0:20:30,,Home,Super Senior Fall Break?,,6:45 PM,,
Lifetime Fitness,Wednesday,11,27,11/27/19,707,6.05,0,8:56,6.722,54,0,0,0,0,,,0,0,707,6.05,54,0,0:54:00,,Home,Super Senior Fall Break?,,6:50 AM,,
Lifetime Fitness,Wednesday,11,27,11/27/19,352,3.02,0,8:37,6.969,26,0,0,0,0,,,0,0,352,3.02,26,0,0:26:00,,Home,Super Senior Fall Break?,,12:25 PM,,
Outside,Thursday,11,28,11/28/19,654,6.58,0,8:17,7.244,54,30,16,0.22,0,18:11,3.3,4,0,670,6.8,58,30,0:58:30,,Home,Super Senior Fall Break?,3,9:00 AM,New shoes. Jake's Pizza 9:48 37,
Lifetime Fitness,Friday,11,29,11/29/19,534,5.39,0,8:21,7.186,45,0,16,0.22,0,18:11,3.3,4,0,550,5.61,49,0,0:49:00,,Home,Super Senior Fall Break?,,11:00 AM,New shoes,
,Saturday,11,30,11/30/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall Break?,,,,
Outside,Sunday,12,1,12/1/19,1470,15.19,0,8:54,6.751,135,0,23,0.3,0,16:40,3.6,5,0,1493,15.49,140,0,2:20:00,,Home,Super Senior Fall II,,9:25 AM,,
,Monday,12,2,12/2/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall II,,,,
Lifetime Fitness,Tuesday,12,3,12/3/19,707,6.05,8:55,8:56,6.722,54,0,0,0,0,,,0,0,707,6.05,54,0,0:54:00,,Home,Super Senior Fall II,,7:10 AM,"Ran twice. Played bball with Kobe after work at Wheaton college with Kobe, Emmie, Champ. 3 games of horse. Extremely bouncey at basketball, running around a lot",
Lifetime Fitness,Tuesday,12,3,12/3/19,363,3.06,8:40,8:50,6.8,27,0,0,0,0,,,0,0,363,3.06,27,0,0:27:00,,Home,Super Senior Fall II,,11:20 AM,,
Lifetime Fitness,Wednesday,12,4,12/4/19,706,6.03,8:57,8:58,6.7,54,0,0,0,0,,,0,0,706,6.03,54,0,0:54:00,,Home,Super Senior Fall II,,6:55 AM,So tired from last night although I did not feel tired AT ALL last night,
,Thursday,12,5,12/5/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall II,,,No basketball. Nothing. Chilled at Compass Mortgage with Jeff Sandberg,
Lifetime Fitness,Friday,12,6,12/6/19,701,6,8:55,8:55,6.728,53,30,0,0,0,,,0,0,701,6,53,30,0:53:30,,Home,Super Senior Fall II,,6:55 AM,Accidentally pressed cool down. ran for 30 seconds after cool down.,
Lifetime Fitness,Friday,12,6,12/6/19,363,3.06,8:51,9:00,6.676,27,30,0,0,0,,,0,0,363,3.06,27,30,0:27:30,,Home,Super Senior Fall II,,12:40 PM,,
Outside,Saturday,12,7,12/7/19,300,3.04,0,8:34,7.015,26,0,15,0.2,0,20:00,3,4,0,315,3.24,30,0,0:30:00,,Home,Super Senior Fall II,,9:00 AM,"Jake's Pizza 9:14 33, 9:14 33, 9:14 33, 9:14 33, 9:15 33, 9:15 33",
Outside,Sunday,12,8,12/8/19,1497,15.32,0,8:49,6.808,135,0,15,0.21,0,19:03,3.15,4,0,1512,15.53,139,0,2:19:00,,Home,Super Senior Fall II,6,8:40 AM,"Jake's Pizza 10:36 42, 10:36 42, 10:36 42, 10:36 42, 10:36 42, 10:36 42, 10:36 42, 10:36 42",
,Monday,12,9,12/9/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall II,,,,
,Tuesday,12,10,12/10/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall II,,,,
,Wednesday,12,11,12/11/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall II,,,,
,Thursday,12,12,12/12/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,Home,Super Senior Fall II,,,"Deeke basketball. 6 games. 5 to 15, 6th to 21. went 2-4. 6 on 6",Basketball with Deeke family
Lifetime,Friday,12,13,12/13/19,354,3.03,8:54,8:55,6.733,27,0,0,0,0,,,0,0,354,3.03,27,0,0:27:00,,Home,Super Senior Fall II,,1:00 PM,Lifetime Fitness Men's locker room being renovated all week. Did not go all week. Had to used family locker room. Went at lunch (all I could think about was ST). went back again after work,
Lifetime,Friday,12,13,12/13/19,712,6.09,8:51,8:53,6.766,54,0,0,0,0,,,0,0,712,6.09,54,0,0:54:00,,Home,Super Senior Fall II,,5:15 PM,ST sent me an email saying thanks for the pretzels,
Outside,Saturday,12,14,12/14/19,311,3.15,0,8:40,6.935,27,15,19,0.26,0,17:38,3.403,4,35,330,3.41,31,50,0:31:50,,Home,Super Senior Fall II,2,9:25 AM,"Jake's Pizza 9:42 35, 9:42 35, 9:42 35, 9:42 35, 9:43 35, 9:43 35, 9:43 35, 9:43 35. New shoes",
Outside,Sunday,12,15,12/15/19,492,5.2,0,8:51,6.782,46,0,28,0.3,0,11:40,5.142,3,30,520,5.5,49,30,0:49:30,,,,6,9:15 AM,"Very very bad run. Woke up at 8:30, left at 9:15. Phone said 20 degrees out around 9. Wore shorts, pants, t shirt, turtle neck, sweatshirt. very bad run. probably needed gloves. tired physically and sleepwise. fantasy football plays, win or go home. had bye last week, need to win this week",
Outside,Monday,12,16,12/16/19,350,3.54,0,8:37,6.963,30,30,22,0.28,0,17:52,3.36,5,0,372,3.82,35,30,0:35:30,,,,,12:45 PM,32 Jake's Pizza. Time?,
,Tuesday,12,17,12/17/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,,,,,,
Outside,Wednesday,12,18,12/18/19,909,9.3,0,8:43,6.888,81,0,18,0.24,0,16:40,3.6,4,0,927,9.54,85,0,1:25:00,,,,,9:25 AM,"Jake's Pizza 10:35 18, 10:35 18, 10:35 18, 10:35 18, 10:36 18, 10:36 18, 10:36 18, 10:36 18",
,Thursday,12,19,12/19/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,,,,,,Basketball with Deeke family
Lifetime,Friday,12,20,12/20/19,708,6.05,8:55,8:56,6.722,54,0,0,0,0,,,0,0,708,6.05,54,0,0:54:00,,,,,6:55 AM,,
Lifetime,Friday,12,20,12/20/19,365,3.13,8:36,8:38,6.955,27,0,0,0,0,,,0,0,365,3.13,27,0,0:27:00,,,,,12:13 PM,,
Outside,Saturday,12,21,12/21/19,326,3.26,0,7:59,7.523,26,0,17,0.2,0,15:00,4,3,0,343,3.46,29,0,0:29:00,,,,2,12:00 PM,"Jake's Pizza 12:20 49, 12:20 49, 12:20 49, 12:21 49",
Outside,Sunday,12,22,12/22/19,1682,17.31,0,8:44,6.878,151,0,24,0.32,0,18:45,3.2,6,0,1706,17.63,157,0,2:37:00,,,,7.5,10:50 AM,"17.17 after 2:30:00, Took 5-10 minute break around 11:50 to set fantasy lineup. Jake's Pizza 1:09 55, 1:09 55, 1:09 55, 1:10 55, 1:10 55",
,Monday,12,23,12/23/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,,,,,,
Lifetime,Tuesday,12,24,12/24/19,710,6.07,8:53,8:54,6.744,54,0,0,0,0,,,0,0,710,6.07,54,0,0:54:00,,,,,6:50 AM,,
Lifetime,Tuesday,12,24,12/24/19,356,3.05,8:50,8:52,6.777,27,0,0,0,0,,,0,0,356,3.05,27,0,0:27:00,,,,,12:10 PM,,
Outside,Wednesday,12,25,12/25/19,440,4.66,0,9:27,6.354,44,0,17,0.22,0,18:11,3.3,4,0,457,4.88,48,0,0:48:00,,,,,9:15 AM,9:47 Jake's Pizza 50. New shoes. Legs burned,
Outside,Thursday,12,26,12/26/19,604,6.08,0,9:03,6.632,55,0,0,0.27,0,18:32,3.24,5,0,604,6.35,60,0,1:00:00,,,,,10:00 AM,"No work. 10:46 61, 10:47 61, 10:47 61, 10:47 61, 10:47 61, 10:47 61 Jake's Pizza. Not a typo. 61 degrees out on 12-26-2019. Sweatshirt shorts and was sweaty. Legs burned yesterday.Legs didn't hurt, chest was just tired. Heavy breathing",
Outside,Friday,12,27,12/27/19,883,9.17,0,8:57,6.709,82,0,18,0.25,0,18:00,3.333,4,30,901,9.42,86,30,1:26:30,,,,,10:00 AM,,
Outside,Saturday,12,28,12/28/19,0,3,0,9:00,6.666,27,0,0,0,0,,,0,0,0,3,27,0,0:27:00,,,,,,,
Outside,Sunday,12,29,12/29/19,655,6.8,0,8:50,6.8,60,0,21,0.3,0,16:40,3.6,5,0,676,7.1,65,0,1:05:00,,,,,11:00 AM,Unmotivated. Wanted to go for 13 at 2 hours but couldn't. Was at 8:57 pace for first 6 miles and sprinted end,
,Monday,12,30,12/30/19,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0:00:00,,,,,,,
Outside,Tuesday,12,31,12/31/19,707,6.05,0,8:56,6.722,54,0,0,0,0,,,0,0,707,6.05,54,0,0:54:00,,,,,,,
Outside,Tuesday,12,31,12/31/19,360,3.04,0,8:53,6.755,27,0,0,0,0,,,0,0,360,3.04,27,0,0:27:00,,,,,,,
Outside,Wednesday,1,1,1/1/20,6.17,,,,,,,,,,,,,,6.17,0,0,0,0:00:00,,,,,,,
,Thursday,1,2,1/2/20,594,,,,,,,,,,,,,,594,0,0,0,0:00:00,,,,,,,
,Friday,1,3,1/3/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Saturday,1,4,1/4/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Sunday,1,5,1/5/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Monday,1,6,1/6/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Tuesday,1,7,1/7/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Wednesday,1,8,1/8/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Thursday,1,9,1/9/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Friday,1,10,1/10/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Saturday,1,11,1/11/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Sunday,1,12,1/12/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Monday,1,13,1/13/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Tuesday,1,14,1/14/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Wednesday,1,15,1/15/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Thursday,1,16,1/16/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Friday,1,17,1/17/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Saturday,1,18,1/18/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Sunday,1,19,1/19/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Monday,1,20,1/20/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Tuesday,1,21,1/21/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Wednesday,1,22,1/22/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Thursday,1,23,1/23/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Friday,1,24,1/24/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Saturday,1,25,1/25/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Sunday,1,26,1/26/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Monday,1,27,1/27/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Tuesday,1,28,1/28/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Wednesday,1,29,1/29/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Thursday,1,30,1/30/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Friday,1,31,1/31/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Saturday,2,1,2/1/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Sunday,2,2,2/2/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
,Monday,2,3,2/3/20,,,,,,,,,,,,,,,0,0,0,0,0:00:00,,,,,,,
